"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-24","12.97","0.00","0.0","0.0","46","48","35","  330","  330",,"23.9","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-25","10.07","0.00","0.0","0.0","37","42","31","  330","  330",,"23.9","30.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-26","5.14","0.00","0.0","0.0","37","50","28","  190","  200",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-27","12.97","0.00","0.0","0.0","47","63","38","  190","  210",,"23.0","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-28","6.93","0.16","0.0","0.0","52","57","47","  200","  200",,"18.1","21.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-29","10.74","0.00","0.0","0.0","47","48","41","   60","   70",,"21.0","25.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-30","16.78","0.00","0.0","0.0","37","41","24","  310","  320",,"31.1","40.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-01-31","10.74","0.00","0.0","0.0","27","41","21","  200","  330",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-01","10.29","0.02","0.0","0.0","43","54","40","  340","  320",,"23.9","32.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-02","15.21","0.04","0.0","0.0","37","43","19","  290","  290",,"30.0","38.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-03","10.51","0.00","0.0","0.0","24","36","17","  220","  230",,"18.1","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-04","7.83","1.12","0.0","0.0","34","37","33","  190","  180",,"17.0","23.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-05","9.84","0.00","0.0","0.0","35","39","27","  320","  320",,"28.0","35.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-06","5.82","0.00","0.0","0.0","33","43","28","  340","  330",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-07","6.93","0.49","0.0","0.0","35","43","33","  340","  320",,"21.9","29.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-08","10.51","0.00","0.0","0.0","34","38","26","  330","  340",,"28.0","35.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-09","6.04","0.00","0.0","0.0","35","46","27","  170","  160",,"14.1","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-10","4.92","1.06","0.0","0.0","43","50","39","  200","  210",,"12.1","16.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-11","6.93","1.05","0.0","0.0","53","68","45","  220","  210",,"25.9","35.1","    1","    1","    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-12","12.75","0.09","0.0","0.0","53","65","37","  350","  330",,"25.1","30.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-13","8.50","0.00","0.0","0.0","38","43","33","   10","   10",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-14","7.16","0.03","0.0","0.0","40","53","34","  170","  180",,"17.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-15","10.51","0.01","0.0","0.0","55","74","47","  210","  210",,"21.9","28.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-16","12.53","0.05","0.0","0.0","62","67","40","  320","  320",,"28.0","36.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-17","8.28","0.42","0.2","0.0","39","44","34","  360","  330",,"16.1","21.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-18","6.26","0.00","0.0","0.0","40","51","33","  320","  330",,"16.1","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-19","7.61","0.02","0.0","0.0","42","50","40","  180","  200",,"14.1","18.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-20","12.30","0.00","0.0","0.0","58","78","49","  200","  200",,"25.1","32.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-21","12.75","0.00","0.0","0.0","67","82","56","  210","  240",,"23.9","30.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-22","12.30","0.06","0.0","0.0","60","67","43","   60","   60",,"23.0","25.9","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-23","5.82","0.00","0.0","0.0","44","48","41","   80","   70",,"15.0","17.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-24","6.26","0.16","0.0","0.0","50","53","48","   60","   40",,"16.1","18.1","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-25","4.03","0.17","0.0","0.0","50","54","47","  300","  300",,"15.0","19.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-26","6.71","0.00","0.0","0.0","51","53","41","  340","  320",,"17.0","21.9","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-27","6.49","0.00","0.0","0.0","47","58","36","  180","  180",,"15.0","18.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-02-28","10.74","0.00","0.0","0.0","50","64","44","  170","  190",,"17.0","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-01","4.70","0.09","0.0","0.0","53","59","49","  110","  130",,"13.0","15.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-02","29.97","0.01","0.0","0.0","47","54","39","  320","  300",,"47.0","62.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-03","20.36","0.00","0.0","0.0","43","53","36","  330","  330",,"33.1","44.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-04","16.11","0.00","0.0","0.0","43","53","35","  330","  340",,"25.9","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-05","12.30","0.00","0.0","0.0","40","49","31","  350","  350",,"21.9","27.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-06","7.16","0.30","0.4","0.0","40","46","33","  170","  150",,"15.0","19.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-07","12.08","0.03","0.0","0.0","40","51","34","  330","  280",,"23.9","30.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-08","11.18","0.00","0.0","0.0","40","46","34","  290","  320",,"23.0","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-09","12.30","0.00","0.0","0.0","38","46","33","  290","  310",,"25.9","33.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-10","7.83","0.00","0.0","0.0","39","49","31","  180","  220",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-11","6.26","0.00","0.0","0.0","41","52","31","   10","   20",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-12","12.75","0.01","0.0","0.0","40","46","34","  340","  330",,"23.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-13","15.88","0.00","0.0","0.0","38","47","33","  340","  340",,"30.0","38.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-14","16.78","0.00","0.0","0.0","38","44","32","  290","  270",,"28.0","38.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-15","11.63","0.00","0.0","0.0","41","55","31","  310","  320",,"28.0","36.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-16","12.75","0.00","0.0","0.0","41","47","34","  330","  320",,"33.1","42.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-17","5.59","0.00","0.0","0.0","39","46","32","  270","  260",,"17.0","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-18","6.71","0.00","0.0","0.0","44","59","34","  340","  340",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-19","6.71","0.00","0.0","0.0","47","56","36","   60","  100",,"15.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-20","14.99","0.87","0.0","0.0","40","43","32","   40","   60",,"30.0","38.0","    1",,,"    1",,"    1",,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-21","14.09","0.49","4.1","0.0","33","36","32","   30","   30",,"25.9","31.1","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-22","15.66","0.00","0.0","2.0","39","49","34","  320","  320",,"25.1","34.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-23","15.88","0.00","0.0","0.0","42","51","35","  340","  340",,"25.1","34.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-24","7.38","0.00","0.0","0.0","42","52","33","  330","  330",,"21.0","27.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-25","11.41","0.00","0.0","0.0","41","48","34","   90","  360",,"21.9","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-26","8.50","0.00","0.0","0.0","42","50","34","  110","   70",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-27","6.71","0.02","0.0","0.0","41","48","34","  200",,,"10.1",,,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-28","4.70","0.10","0.0","0.0","47","58","43","  190","  210",,"10.1","13.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-29","7.38","0.00","0.0","0.0","56","78","48","  210","  210",,"23.0","30.0","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-30","16.11","0.00","0.0","0.0","66","77","45","  330","  330",,"29.1","38.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-03-31","11.41","0.00","0.0","0.0","50","61","39","  180","  190",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-01","8.95","0.00","0.0","0.0","55","67","50","  190","  190",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-02","10.07","0.02","0.0","0.0","49","54","42","   10","   10",,"23.9","27.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-03","7.38","0.01","0.0","0.0","47","56","44","  130","  140",,"21.0","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-04","17.45","0.00","0.0","0.0","57","73","42","  320","  320",,"35.1","46.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-05","10.74","0.00","0.0","0.0","45","56","34","  320","  300",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-06","13.42","0.00","0.0","0.0","53","72","44","  200","  200",,"29.1","38.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-07","13.20","0.00","0.0","0.0","51","67","37","  330","  330",,"25.9","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-08","14.09","0.00","0.0","0.0","42","51","34","  340","  320",,"21.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-09","6.71","0.02","0.0","0.0","42","46","38","   50","   50",,"14.1","15.0","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-10","10.07","0.00","0.0","0.0","46","55","38","  350","  310",,"19.9","25.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-11","6.49","0.00","0.0","0.0","49","57","43","  170","  170",,"16.1","23.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-12","13.20","0.00","0.0","0.0","57","78","45","  200","  190",,"32.0","40.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-13","13.87","0.00","0.0","0.0","71","86","60","  220","  220",,"25.1","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-14","12.97","0.00","0.0","0.0","74","85","63","  210","  210",,"25.9","35.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-15","16.11","0.13","0.0","0.0","61","69","48","   60","   60",,"25.9","32.0","    1",,,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-16","12.08","1.88","0.0","0.0","53","62","45","  280","  290",,"23.9","33.1","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-17","13.20","0.00","0.0","0.0","45","49","40","  310","  290",,"23.0","30.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-18","7.61","0.00","0.0","0.0","48","62","36","  260","  320",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-19","14.09","0.03","0.0","0.0","53","59","43","  310","  300",,"33.1","44.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-20","12.75","0.00","0.0","0.0","48","61","38","  340","  320",,"23.9","29.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-21","5.14","0.00","0.0","0.0","52","63","42","   60","   50",,"15.0","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-22","7.16","0.00","0.0","0.0","57","67","48","  110","   90",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-23","7.38","0.00","0.0","0.0","59","69","50","  140","  130",,"21.0","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-24","10.96","0.46","0.0","0.0","58","63","55","  110","  120",,"23.9","32.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-25","7.83","0.32","0.0","0.0","59","67","55","  320","  330",,"16.1","19.9","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-26","8.50","0.00","0.0","0.0","62","73","50","  330","  280",,"19.9","25.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-27","6.04","0.72","0.0","0.0","59","64","54","   40","   50",,"17.0","21.9","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-28","10.96","0.00","0.0","0.0","62","78","51","  330","  340",,"29.1","36.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-29","14.54","0.00","0.0","0.0","53","58","45","  320","  330",,"25.1","33.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-04-30","10.51","0.00","0.0","0.0","55","73","41","  330","  310",,"23.9","34.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-01","6.26","0.00","0.0","0.0","66","83","49","  270","  250",,"15.0","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-02","7.83","0.00","0.0","0.0","72","91","56","  230","  250",,"18.1","25.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-03","10.51","0.00","0.0","0.0","76","90","64","  210","  210",,"21.0","27.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-04","10.74","0.00","0.0","0.0","78","90","69","  330","  320",,"25.1","30.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-05","7.83","0.00","0.0","0.0","73","76","62","  360","  360",,"17.0","21.0",,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-06","8.28","0.00","0.0","0.0","65","73","59","  310","  320",,"17.0","21.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-07","7.83","0.00","0.0","0.0","66","77","58","   50","   60",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-08","7.16","0.00","0.0","0.0","68","78","58","   90","   60",,"13.0","19.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-09","5.59","0.00","0.0","0.0","68","80","57","  130","  110",,"14.1","17.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-10","9.40","0.00","0.0","0.0","70","83","61","  200","  210",,"18.1","25.1",,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-11","6.26","0.00","0.0","0.0","73","85","61","  120","   10",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-12","8.72","0.15","0.0","0.0","76","90","67","  360","  320",,"25.9","35.1",,,"    1",,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-13","7.61","0.52","0.0","0.0","69","73","63","   60","  360",,"17.0","19.9","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-14","6.26","1.49","0.0","0.0","67","81","62","  350","  290",,"29.1","38.0","    1",,"    1",,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-15","12.97","0.41","0.0","0.0","75","89","66","  250","  260",,"33.1","42.1","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-16","5.82","0.82","0.0","0.0","72","75","67","   70","   90",,"13.0","16.1","    1",,"    1",,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-17","8.50","0.97","0.0","0.0","67","69","66","   60","   50",,"14.1","15.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-18","13.20","1.01","0.0","0.0","66","69","57","   50","   40",,"23.0","29.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-19","6.26","0.77","0.0","0.0","61","72","57","   60","   60",,"16.1","19.0","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-20","8.28","0.00","0.0","0.0","76","89","68","  260","  260",,"16.1","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-21","8.28","0.00","0.0","0.0","75","82","67","  130","  130",,"15.0","19.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-22","6.26","1.23","0.0","0.0","70","80","65","  320","  320",,"18.1","23.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-23","9.84","0.00","0.0","0.0","74","83","66","  330","  330",,"25.1","31.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-24","5.82","0.00","0.0","0.0","74","87","63","  360","  360",,"14.1","15.0",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-25","9.62","0.00","0.0","0.0","74","86","63","  210","  200",,"19.9","23.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-26","8.72","0.03","0.0","0.0","78","87","71","  210","  220",,"21.9","25.9",,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-27","8.05","0.00","0.0","0.0","78","85","68","   40","   40",,"17.0","19.9","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-28","7.16","0.01","0.0","0.0","68","72","64","   50","   50",,"15.0","18.1","    1",,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-29","4.47","0.00","0.0","0.0","74","83","69","  180","  180",,"12.1","13.0","    1","    1",,,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-30","8.05","0.00","0.0","0.0","75","81","71","  120","  140",,"16.1","19.9","    1","    1",,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-05-31","6.93","1.32","0.0","0.0","75","86","70","  300","  200",,"18.1","21.9","    1",,"    1",,,,"    1",,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-06-01","6.49","0.00","0.0","0.0","78","90","71","  330","  340",,"18.1","21.9",,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-06-02","6.04","0.05","0.0","0.0","78","86","73","   10","   20",,"14.1","19.0",,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-06-03","14.32","1.65","0.0","0.0","69","75","58","   60","   70",,"25.9","32.0","    1",,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-06-04","8.28","0.00","0.0","0.0","64","80","56","  340","  340",,"18.1","21.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-06-05","9.40","0.00","0.0","0.0","73","84","61","  280","  290",,"23.0","31.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-06-06","9.62","0.00","0.0","0.0","70","78","63","  360","  350",,"17.0","19.9",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-06-07","7.16","0.00","0.0","0.0","70","79","62","  170","  180",,"13.0","16.1",,,,,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-06-08","6.71","0.96","0.0","0.0","73","84","65","  100","   90",,"25.1","30.0",,,"    1",,,,,,,,,,,,,,
"USW00013743","WASHINGTON REAGAN NATIONAL AIRPORT, VA US","2018-06-09","4.92","0.10","0.0","0.0","77","86","70","   10","   10",,"23.0","25.9","    1",,"    1",,,,,,,,,,,,,,
